subject,lab,model,nll
SWC_NM_081,hoferlab,combined_history,0.4214441144246407
SWC_NM_081,hoferlab,evidence_history,0.4498072560230891
SWC_NM_081,hoferlab,learning_evidence,0.43741895766196487
SWC_NM_081,hoferlab,learning_history,0.43733533543159747
SWC_NM_081,hoferlab,long_evidence,0.42075497219740254
SWC_NM_081,hoferlab,long_history,0.4201064494078806
SWC_NM_081,hoferlab,outcome_history,0.44990257704237097
SWC_NM_085,hoferlab,combined_evidence,0.4438864512229261
SWC_NM_085,hoferlab,combined_history,0.44450682521051427
SWC_NM_085,hoferlab,evidence_history,0.48844175957422864
SWC_NM_085,hoferlab,learning_evidence,0.4752765670078689
SWC_NM_085,hoferlab,learning_history,0.4779924227479241
SWC_NM_085,hoferlab,long_evidence,0.4427990923004447
SWC_NM_085,hoferlab,long_history,0.4433885458180597
SWC_NM_085,hoferlab,outcome_history,0.49078119800086295
SWC_NM_086,hoferlab,combined_evidence,0.3491291956714421
SWC_NM_086,hoferlab,combined_history,0.35003535328859914
SWC_NM_086,hoferlab,evidence_history,0.3824995918252416
SWC_NM_086,hoferlab,learning_evidence,0.3697628163391713
SWC_NM_086,hoferlab,learning_history,0.372460010667236
SWC_NM_086,hoferlab,long_evidence,0.3488799174418204
SWC_NM_086,hoferlab,long_history,0.34983626525655803
SWC_NM_086,hoferlab,outcome_history,0.3851713348247606
SWC_NM_091,hoferlab,combined_evidence,0.44771009088265185
SWC_NM_091,hoferlab,combined_history,0.4471754137783776
SWC_NM_091,hoferlab,evidence_history,0.46526838879322996
SWC_NM_091,hoferlab,learning_evidence,0.4601189235921604
SWC_NM_091,hoferlab,learning_history,0.45939796933920485
SWC_NM_091,hoferlab,long_evidence,0.4485909805007899
SWC_NM_091,hoferlab,long_history,0.44807828907983877
SWC_NM_091,hoferlab,outcome_history,0.46474730978943585
ZFM-02600,mainenlab,combined_evidence,0.506128218096735
ZFM-02600,mainenlab,combined_history,0.5066977068273076
ZFM-02600,mainenlab,evidence_history,0.5278336427295329
ZFM-02600,mainenlab,learning_evidence,0.5380464293516171
ZFM-02600,mainenlab,learning_history,0.5406386961597041
ZFM-02600,mainenlab,long_evidence,0.5072749912876813
ZFM-02600,mainenlab,long_history,0.5081105185741907
ZFM-02600,mainenlab,outcome_history,0.5302662462233366
ZFM-03324,mainenlab,combined_evidence,0.35559460075052457
ZFM-03324,mainenlab,combined_history,0.35539716433412
ZFM-03324,mainenlab,evidence_history,0.3781872769050253
ZFM-03324,mainenlab,learning_evidence,0.363175764713621
ZFM-03324,mainenlab,learning_history,0.36404230885843053
ZFM-03324,mainenlab,long_evidence,0.3562208775174205
ZFM-03324,mainenlab,long_history,0.35608332258586933
ZFM-03324,mainenlab,outcome_history,0.37937487728791336
ZFM-04122,mainenlab,combined_evidence,0.4568618608691384
ZFM-04122,mainenlab,combined_history,0.4554866666579187
ZFM-04122,mainenlab,evidence_history,0.5048653409667768
ZFM-04122,mainenlab,learning_evidence,0.48881003710668
ZFM-04122,mainenlab,learning_history,0.4872424155622698
ZFM-04122,mainenlab,long_evidence,0.45728366070996695
ZFM-04122,mainenlab,long_history,0.45581432332573546
ZFM-04122,mainenlab,outcome_history,0.5033766890820677
ZM_1372,mainenlab,combined_evidence,0.3169533535636654
ZM_1372,mainenlab,combined_history,0.31789093659228956
ZM_1372,mainenlab,evidence_history,0.3369263268831646
ZM_1372,mainenlab,learning_evidence,0.3387574947916894
ZM_1372,mainenlab,learning_history,0.340606676874269
ZM_1372,mainenlab,long_evidence,0.31751386435744366
ZM_1372,mainenlab,long_history,0.31864786101705184
ZM_1372,mainenlab,outcome_history,0.33828346855642805
ZM_1743,mainenlab,combined_evidence,0.39215548283952123
ZM_1743,mainenlab,combined_history,0.3934262166644796
ZM_1743,mainenlab,evidence_history,0.47550963250057365
ZM_1743,mainenlab,learning_evidence,0.49729628546931665
ZM_1743,mainenlab,learning_history,0.503901159350425
ZM_1743,mainenlab,long_evidence,0.39694653225281273
ZM_1743,mainenlab,long_history,0.39914045108284935
ZM_1743,mainenlab,outcome_history,0.48160834478870285
ZM_1897,mainenlab,combined_evidence,0.35979235424758643
ZM_1897,mainenlab,combined_history,0.3620260002094566
ZM_1897,mainenlab,evidence_history,0.37726374329575385
ZM_1897,mainenlab,learning_evidence,0.3783304437021134
ZM_1897,mainenlab,learning_history,0.38249772981324526
ZM_1897,mainenlab,long_evidence,0.360229189078644
ZM_1897,mainenlab,long_history,0.36279638234455436
ZM_1897,mainenlab,outcome_history,0.38103513375699105
ZM_1898,mainenlab,combined_evidence,0.419102264807543
ZM_1898,mainenlab,combined_history,0.420368094796599
ZM_1898,mainenlab,evidence_history,0.4381176494645823
ZM_1898,mainenlab,learning_evidence,0.4197650550309527
ZM_1898,mainenlab,learning_history,0.42216985690363035
ZM_1898,mainenlab,long_evidence,0.41704651047474783
ZM_1898,mainenlab,long_history,0.4181757924164216
ZM_1898,mainenlab,outcome_history,0.44042125003824933
ZM_2241,mainenlab,combined_evidence,0.3880322542043069
ZM_2241,mainenlab,combined_history,0.38839112187318137
ZM_2241,mainenlab,evidence_history,0.41419700140879206
ZM_2241,mainenlab,learning_evidence,0.40292658420288374
ZM_2241,mainenlab,learning_history,0.40502054055630105
ZM_2241,mainenlab,long_evidence,0.38674797198180494
ZM_2241,mainenlab,long_history,0.3869736057711094
ZM_2241,mainenlab,outcome_history,0.41615212035806315
ibl_witten_06,wittenlab,combined_evidence,0.31438572467545284
ibl_witten_06,wittenlab,combined_history,0.3133618297767199
ibl_witten_06,wittenlab,evidence_history,0.3394777730929987
ibl_witten_06,wittenlab,learning_evidence,0.3271360968728376
ibl_witten_06,wittenlab,learning_history,0.32513752393517664
ibl_witten_06,wittenlab,long_evidence,0.31367911441802293
ibl_witten_06,wittenlab,long_history,0.3124377198072433
ibl_witten_06,wittenlab,outcome_history,0.3375715102760336
ibl_witten_07,wittenlab,combined_evidence,0.30278418159555115
ibl_witten_07,wittenlab,combined_history,0.303472751476667
ibl_witten_07,wittenlab,evidence_history,0.3267151962320215
ibl_witten_07,wittenlab,learning_evidence,0.32399791495042984
ibl_witten_07,wittenlab,learning_history,0.32613619441004343
ibl_witten_07,wittenlab,long_evidence,0.30433717263132987
ibl_witten_07,wittenlab,long_history,0.30538099658472406
ibl_witten_07,wittenlab,outcome_history,0.3286711583027458
ibl_witten_12,wittenlab,combined_evidence,0.2977674762673544
ibl_witten_12,wittenlab,combined_history,0.29799971466026054
ibl_witten_12,wittenlab,evidence_history,0.3220740786043186
ibl_witten_12,wittenlab,learning_evidence,0.3127737094977624
ibl_witten_12,wittenlab,learning_history,0.3139469869987243
ibl_witten_12,wittenlab,long_evidence,0.2976530937385867
ibl_witten_12,wittenlab,long_history,0.2979147362354366
ibl_witten_12,wittenlab,outcome_history,0.32324800993054426
ibl_witten_13,wittenlab,combined_evidence,0.4288141765196243
ibl_witten_13,wittenlab,combined_history,0.42823579132932815
ibl_witten_13,wittenlab,evidence_history,0.4520062974356255
ibl_witten_13,wittenlab,learning_evidence,0.44698773001121217
ibl_witten_13,wittenlab,learning_history,0.44625382202965624
ibl_witten_13,wittenlab,long_evidence,0.4280421185047536
ibl_witten_13,wittenlab,long_history,0.4273711387083373
ibl_witten_13,wittenlab,outcome_history,0.45096666378757166
ibl_witten_14,wittenlab,combined_evidence,0.30976056737199836
ibl_witten_14,wittenlab,combined_history,0.31098953467860485
ibl_witten_14,wittenlab,evidence_history,0.34363107156557426
ibl_witten_14,wittenlab,learning_evidence,0.3289610031835656
ibl_witten_14,wittenlab,learning_history,0.3316901830481009
ibl_witten_14,wittenlab,long_evidence,0.3096502784733804
ibl_witten_14,wittenlab,long_history,0.3109783054233416
ibl_witten_14,wittenlab,outcome_history,0.34644879621075664
ibl_witten_19,wittenlab,combined_evidence,0.28212932568312965
ibl_witten_19,wittenlab,combined_history,0.2820472029006998
ibl_witten_19,wittenlab,evidence_history,0.2934072209047553
ibl_witten_19,wittenlab,learning_evidence,0.2907175463859465
ibl_witten_19,wittenlab,learning_history,0.290454448308533
ibl_witten_19,wittenlab,long_evidence,0.2825186677812421
ibl_witten_19,wittenlab,long_history,0.2824854622814999
ibl_witten_19,wittenlab,outcome_history,0.29319740735966837
